REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2024/09/01 00:05:00,6867.97,57,TRADE
NSW1,2024/09/01 00:10:00,6884.82,57,TRADE
NSW1,2024/09/01 00:15:00,6877.92,57,TRADE
NSW1,2024/09/01 00:20:00,6832.09,54.39,TRADE
NSW1,2024/09/01 00:25:00,6800.31,57,TRADE
NSW1,2024/09/01 00:30:00,6797.36,57,TRADE
NSW1,2024/09/01 00:35:00,6767.85,57,TRADE
NSW1,2024/09/01 00:40:00,6848.41,57,TRADE
NSW1,2024/09/01 00:45:00,6762.34,54.39,TRADE
NSW1,2024/09/01 00:50:00,6782.11,57,TRADE
NSW1,2024/09/01 00:55:00,6733.33,55.98,TRADE
NSW1,2024/09/01 01:00:00,6769.16,57,TRADE
NSW1,2024/09/01 01:05:00,6702.95,57.48,TRADE
NSW1,2024/09/01 01:10:00,6673.15,57,TRADE
NSW1,2024/09/01 01:15:00,6689.92,57,TRADE
NSW1,2024/09/01 01:20:00,6577.26,56.98,TRADE
NSW1,2024/09/01 01:25:00,6561.94,57,TRADE
NSW1,2024/09/01 01:30:00,6531.81,57,TRADE
NSW1,2024/09/01 01:35:00,6442.27,37.76,TRADE
NSW1,2024/09/01 01:40:00,6507.39,56.98,TRADE
NSW1,2024/09/01 01:45:00,6398.93,34.39,TRADE
NSW1,2024/09/01 01:50:00,6388.51,36.59,TRADE
NSW1,2024/09/01 01:55:00,6299.68,35.88,TRADE
NSW1,2024/09/01 02:00:00,6269.24,-45.01,TRADE
NSW1,2024/09/01 02:05:00,6238.89,35.88,TRADE
NSW1,2024/09/01 02:10:00,6342.04,59.36,TRADE
NSW1,2024/09/01 02:15:00,6325.52,56.98,TRADE
NSW1,2024/09/01 02:20:00,6290.79,56.59,TRADE
NSW1,2024/09/01 02:25:00,6207.73,55.71,TRADE
NSW1,2024/09/01 02:30:00,6184.23,35.88,TRADE
NSW1,2024/09/01 02:35:00,6155.69,54.01,TRADE
NSW1,2024/09/01 02:40:00,6201.72,57,TRADE
NSW1,2024/09/01 02:45:00,6106.19,36.59,TRADE
NSW1,2024/09/01 02:50:00,6057.19,34.39,TRADE
NSW1,2024/09/01 02:55:00,6017.25,34.39,TRADE
NSW1,2024/09/01 03:00:00,6058.87,35.88,TRADE
NSW1,2024/09/01 03:05:00,5989.15,-41.88,TRADE
NSW1,2024/09/01 03:10:00,5997.76,35.88,TRADE
NSW1,2024/09/01 03:15:00,6053.14,56.50,TRADE
NSW1,2024/09/01 03:20:00,6053.65,55.61,TRADE
NSW1,2024/09/01 03:25:00,5990.21,34.39,TRADE
NSW1,2024/09/01 03:30:00,5988.66,35.88,TRADE
NSW1,2024/09/01 03:35:00,6005,56.98,TRADE
NSW1,2024/09/01 03:40:00,6024.82,47.01,TRADE
NSW1,2024/09/01 03:45:00,5917.97,-19.35,TRADE
NSW1,2024/09/01 03:50:00,5858.61,-20.18,TRADE
NSW1,2024/09/01 03:55:00,5902.32,46.45,TRADE
NSW1,2024/09/01 04:00:00,5901.36,46.43,TRADE
NSW1,2024/09/01 04:05:00,5978.85,24.34,TRADE
NSW1,2024/09/01 04:10:00,5905.56,34.24,TRADE
NSW1,2024/09/01 04:15:00,5958.01,39.88,TRADE
NSW1,2024/09/01 04:20:00,5981.59,36,TRADE
NSW1,2024/09/01 04:25:00,5864.81,35.61,TRADE
NSW1,2024/09/01 04:30:00,5930.77,37,TRADE
NSW1,2024/09/01 04:35:00,5973.83,46.20,TRADE
NSW1,2024/09/01 04:40:00,5900.91,35.88,TRADE
NSW1,2024/09/01 04:45:00,5818.18,-19.81,TRADE
NSW1,2024/09/01 04:50:00,5868.95,35.26,TRADE
NSW1,2024/09/01 04:55:00,5896.96,36.59,TRADE
NSW1,2024/09/01 05:00:00,5880.51,35.88,TRADE
NSW1,2024/09/01 05:05:00,5932.76,35.88,TRADE
NSW1,2024/09/01 05:10:00,5980.22,36.59,TRADE
NSW1,2024/09/01 05:15:00,5960.81,36.59,TRADE
NSW1,2024/09/01 05:20:00,6027.81,56.98,TRADE
NSW1,2024/09/01 05:25:00,6043.74,56.98,TRADE
NSW1,2024/09/01 05:30:00,6015.56,35.88,TRADE
NSW1,2024/09/01 05:35:00,5992.38,35.88,TRADE
NSW1,2024/09/01 05:40:00,6053.34,39.38,TRADE
NSW1,2024/09/01 05:45:00,6027.89,37,TRADE
NSW1,2024/09/01 05:50:00,6083.77,47.50,TRADE
NSW1,2024/09/01 05:55:00,6117.36,56.59,TRADE
NSW1,2024/09/01 06:00:00,6139.85,56.98,TRADE
NSW1,2024/09/01 06:05:00,6122.8,57,TRADE
NSW1,2024/09/01 06:10:00,6176.31,88.04,TRADE
NSW1,2024/09/01 06:15:00,6184.16,79.51,TRADE
NSW1,2024/09/01 06:20:00,6255.71,80.24,TRADE
NSW1,2024/09/01 06:25:00,6190.63,75.80,TRADE
NSW1,2024/09/01 06:30:00,6200.63,75.80,TRADE
NSW1,2024/09/01 06:35:00,6245.25,61,TRADE
NSW1,2024/09/01 06:40:00,6296.89,57,TRADE
NSW1,2024/09/01 06:45:00,6246.78,53,TRADE
NSW1,2024/09/01 06:50:00,6151.59,-19.16,TRADE
NSW1,2024/09/01 06:55:00,6202.48,0,TRADE
NSW1,2024/09/01 07:00:00,6193.07,47.88,TRADE
NSW1,2024/09/01 07:05:00,6124.54,25.47,TRADE
NSW1,2024/09/01 07:10:00,6045.88,-19.25,TRADE
NSW1,2024/09/01 07:15:00,6076.13,0,TRADE
NSW1,2024/09/01 07:20:00,5918.93,-35.74,TRADE
NSW1,2024/09/01 07:25:00,5857.38,-41.37,TRADE
NSW1,2024/09/01 07:30:00,5920.72,-40.35,TRADE
NSW1,2024/09/01 07:35:00,5782.17,-36.97,TRADE
NSW1,2024/09/01 07:40:00,5848.58,-41.79,TRADE
NSW1,2024/09/01 07:45:00,5663.09,-44.81,TRADE
NSW1,2024/09/01 07:50:00,5603.61,-45,TRADE
NSW1,2024/09/01 07:55:00,5535.32,-45.02,TRADE
NSW1,2024/09/01 08:00:00,5452.05,-45.02,TRADE
NSW1,2024/09/01 08:05:00,5339.09,-45.02,TRADE
NSW1,2024/09/01 08:10:00,5627.62,-44.99,TRADE
NSW1,2024/09/01 08:15:00,5448.25,-45.01,TRADE
NSW1,2024/09/01 08:20:00,5328.44,-45.02,TRADE
NSW1,2024/09/01 08:25:00,5327.46,-45.01,TRADE
NSW1,2024/09/01 08:30:00,5234.13,-45.01,TRADE
NSW1,2024/09/01 08:35:00,5106.46,-45.02,TRADE
NSW1,2024/09/01 08:40:00,5002.24,-45.67,TRADE
NSW1,2024/09/01 08:45:00,4927.51,-45.22,TRADE
NSW1,2024/09/01 08:50:00,4867.38,-45.22,TRADE
NSW1,2024/09/01 08:55:00,4809.25,-45.22,TRADE
NSW1,2024/09/01 09:00:00,4742.01,-45.22,TRADE
NSW1,2024/09/01 09:05:00,4588.24,-45.67,TRADE
NSW1,2024/09/01 09:10:00,4598.45,-45.67,TRADE
NSW1,2024/09/01 09:15:00,4532.52,-45.67,TRADE
NSW1,2024/09/01 09:20:00,4500.11,-45.67,TRADE
NSW1,2024/09/01 09:25:00,4450.08,-45.69,TRADE
NSW1,2024/09/01 09:30:00,4338.71,-46.90,TRADE
NSW1,2024/09/01 09:35:00,4280.23,-48.81,TRADE
NSW1,2024/09/01 09:40:00,4387.1,-45.71,TRADE
NSW1,2024/09/01 09:45:00,4342,-46.90,TRADE
NSW1,2024/09/01 09:50:00,4274.39,-49,TRADE
NSW1,2024/09/01 09:55:00,4078.78,-50.42,TRADE
NSW1,2024/09/01 10:00:00,4069.98,-49.13,TRADE
NSW1,2024/09/01 10:05:00,3952.91,-50,TRADE
NSW1,2024/09/01 10:10:00,4003.5,-50,TRADE
NSW1,2024/09/01 10:15:00,3963.96,-50,TRADE
NSW1,2024/09/01 10:20:00,3925.23,-50,TRADE
NSW1,2024/09/01 10:25:00,3877.73,-50.28,TRADE
NSW1,2024/09/01 10:30:00,3806.96,-51.99,TRADE
NSW1,2024/09/01 10:35:00,3724.07,-53.47,TRADE
NSW1,2024/09/01 10:40:00,3882.04,-49.13,TRADE
NSW1,2024/09/01 10:45:00,3915.66,-50,TRADE
NSW1,2024/09/01 10:50:00,3798.82,-53.66,TRADE
NSW1,2024/09/01 10:55:00,3784.57,-50.51,TRADE
NSW1,2024/09/01 11:00:00,3769.2,-50,TRADE
NSW1,2024/09/01 11:05:00,3724.14,-52.41,TRADE
NSW1,2024/09/01 11:10:00,3735.8,-50.59,TRADE
NSW1,2024/09/01 11:15:00,3644.28,-51.42,TRADE
NSW1,2024/09/01 11:20:00,3656.9,-51.43,TRADE
NSW1,2024/09/01 11:25:00,3647.32,-50,TRADE
NSW1,2024/09/01 11:30:00,3609.29,-50.76,TRADE
NSW1,2024/09/01 11:35:00,3585.51,-50.75,TRADE
NSW1,2024/09/01 11:40:00,3532.97,-50.85,TRADE
NSW1,2024/09/01 11:45:00,3517.58,-50.69,TRADE
NSW1,2024/09/01 11:50:00,3544.47,-50.45,TRADE
NSW1,2024/09/01 11:55:00,3555.54,-50,TRADE
NSW1,2024/09/01 12:00:00,3573.66,-50,TRADE
NSW1,2024/09/01 12:05:00,3534.86,-51.15,TRADE
NSW1,2024/09/01 12:10:00,3569.14,-50,TRADE
NSW1,2024/09/01 12:15:00,3534.88,-50,TRADE
NSW1,2024/09/01 12:20:00,3474.18,-57.01,TRADE
NSW1,2024/09/01 12:25:00,3537.47,-50,TRADE
NSW1,2024/09/01 12:30:00,3514.36,-53.66,TRADE
NSW1,2024/09/01 12:35:00,3423.76,-57.01,TRADE
NSW1,2024/09/01 12:40:00,3549.05,-50,TRADE
NSW1,2024/09/01 12:45:00,3525.48,-57.01,TRADE
NSW1,2024/09/01 12:50:00,3523.93,-57.01,TRADE
NSW1,2024/09/01 12:55:00,3453.69,-53.66,TRADE
NSW1,2024/09/01 13:00:00,3493.35,-57.01,TRADE
NSW1,2024/09/01 13:05:00,3522.99,-50,TRADE
NSW1,2024/09/01 13:10:00,3626.72,-50.06,TRADE
NSW1,2024/09/01 13:15:00,3597.63,-50,TRADE
NSW1,2024/09/01 13:20:00,3648.86,-50,TRADE
NSW1,2024/09/01 13:25:00,3666.01,-50,TRADE
NSW1,2024/09/01 13:30:00,3696.99,-50,TRADE
NSW1,2024/09/01 13:35:00,3649.22,-50,TRADE
NSW1,2024/09/01 13:40:00,3733.96,-49.63,TRADE
NSW1,2024/09/01 13:45:00,3846.91,-48.81,TRADE
NSW1,2024/09/01 13:50:00,3903.93,-48.81,TRADE
NSW1,2024/09/01 13:55:00,3915.18,-48.81,TRADE
NSW1,2024/09/01 14:00:00,3992.72,-49,TRADE
NSW1,2024/09/01 14:05:00,3978.92,-48.81,TRADE
NSW1,2024/09/01 14:10:00,4121.31,-46.90,TRADE
NSW1,2024/09/01 14:15:00,4137.97,-46.90,TRADE
NSW1,2024/09/01 14:20:00,4148.87,-46.90,TRADE
NSW1,2024/09/01 14:25:00,4216.16,-46.90,TRADE
NSW1,2024/09/01 14:30:00,4351.22,-45.69,TRADE
NSW1,2024/09/01 14:35:00,4356.65,-46.90,TRADE
NSW1,2024/09/01 14:40:00,4471.66,-45.69,TRADE
NSW1,2024/09/01 14:45:00,4549.34,-45.67,TRADE
NSW1,2024/09/01 14:50:00,4682.68,-45.22,TRADE
NSW1,2024/09/01 14:55:00,4771.41,-45.22,TRADE
NSW1,2024/09/01 15:00:00,4925.92,-45.22,TRADE
NSW1,2024/09/01 15:05:00,4970.46,-45.22,TRADE
NSW1,2024/09/01 15:10:00,5025.23,-45.22,TRADE
NSW1,2024/09/01 15:15:00,5180.53,-45.02,TRADE
NSW1,2024/09/01 15:20:00,5186.86,-45.02,TRADE
NSW1,2024/09/01 15:25:00,5239.4,-45.02,TRADE
NSW1,2024/09/01 15:30:00,5420.05,-45.01,TRADE
NSW1,2024/09/01 15:35:00,5506.06,-45.02,TRADE
NSW1,2024/09/01 15:40:00,5664.01,-45.01,TRADE
NSW1,2024/09/01 15:45:00,5607.38,-45.02,TRADE
NSW1,2024/09/01 15:50:00,5791.58,-45.02,TRADE
NSW1,2024/09/01 15:55:00,5826.78,-45.02,TRADE
NSW1,2024/09/01 16:00:00,5972.76,-45.01,TRADE
NSW1,2024/09/01 16:05:00,6102.07,-45.01,TRADE
NSW1,2024/09/01 16:10:00,6133.77,-45.02,TRADE
NSW1,2024/09/01 16:15:00,6241.59,-45.02,TRADE
NSW1,2024/09/01 16:20:00,6334.91,-45.02,TRADE
NSW1,2024/09/01 16:25:00,6388.17,-45.01,TRADE
NSW1,2024/09/01 16:30:00,6554.31,-45.01,TRADE
NSW1,2024/09/01 16:35:00,6633.59,-44.99,TRADE
NSW1,2024/09/01 16:40:00,6812.57,-11.26,TRADE
NSW1,2024/09/01 16:45:00,6895.83,-9,TRADE
NSW1,2024/09/01 16:50:00,7048.71,-9,TRADE
NSW1,2024/09/01 16:55:00,7096.79,10.01,TRADE
NSW1,2024/09/01 17:00:00,7265.76,74.99,TRADE
NSW1,2024/09/01 17:05:00,7283.33,37,TRADE
NSW1,2024/09/01 17:10:00,7363.24,62.96,TRADE
NSW1,2024/09/01 17:15:00,7394.05,74.99,TRADE
NSW1,2024/09/01 17:20:00,7463.92,57,TRADE
NSW1,2024/09/01 17:25:00,7541.11,57,TRADE
NSW1,2024/09/01 17:30:00,7615.35,62.96,TRADE
NSW1,2024/09/01 17:35:00,7640.63,61.55,TRADE
NSW1,2024/09/01 17:40:00,7728.89,57,TRADE
NSW1,2024/09/01 17:45:00,7819.35,57,TRADE
NSW1,2024/09/01 17:50:00,7889.54,54.40,TRADE
NSW1,2024/09/01 17:55:00,7970.29,57,TRADE
NSW1,2024/09/01 18:00:00,8076.35,61.55,TRADE
NSW1,2024/09/01 18:05:00,8068.04,57,TRADE
NSW1,2024/09/01 18:10:00,8137.98,57,TRADE
NSW1,2024/09/01 18:15:00,8122.42,57,TRADE
NSW1,2024/09/01 18:20:00,8225.31,87.50,TRADE
NSW1,2024/09/01 18:25:00,8197.5,61.55,TRADE
NSW1,2024/09/01 18:30:00,8222.6,75.80,TRADE
NSW1,2024/09/01 18:35:00,8197.5,61.55,TRADE
NSW1,2024/09/01 18:40:00,8223.42,75.80,TRADE
NSW1,2024/09/01 18:45:00,8219.72,61.55,TRADE
NSW1,2024/09/01 18:50:00,8182.87,61.55,TRADE
NSW1,2024/09/01 18:55:00,8135.52,61.55,TRADE
NSW1,2024/09/01 19:00:00,8128.79,61.55,TRADE
NSW1,2024/09/01 19:05:00,8087.62,61.55,TRADE
NSW1,2024/09/01 19:10:00,8089.16,75.80,TRADE
NSW1,2024/09/01 19:15:00,8044.77,61.55,TRADE
NSW1,2024/09/01 19:20:00,7974.31,61.55,TRADE
NSW1,2024/09/01 19:25:00,7895.68,57,TRADE
NSW1,2024/09/01 19:30:00,7953.85,75.80,TRADE
NSW1,2024/09/01 19:35:00,7896.03,75.80,TRADE
NSW1,2024/09/01 19:40:00,7874.85,57,TRADE
NSW1,2024/09/01 19:45:00,7788.14,57,TRADE
NSW1,2024/09/01 19:50:00,7933.77,96.99,TRADE
NSW1,2024/09/01 19:55:00,7928.16,75.80,TRADE
NSW1,2024/09/01 20:00:00,7858.34,57,TRADE
NSW1,2024/09/01 20:05:00,7844.86,76,TRADE
NSW1,2024/09/01 20:10:00,7762.79,75.80,TRADE
NSW1,2024/09/01 20:15:00,7755.96,75.80,TRADE
NSW1,2024/09/01 20:20:00,7700.15,57,TRADE
NSW1,2024/09/01 20:25:00,7700.64,57,TRADE
NSW1,2024/09/01 20:30:00,7724.78,57,TRADE
NSW1,2024/09/01 20:35:00,7734.97,57,TRADE
NSW1,2024/09/01 20:40:00,7780.55,57,TRADE
NSW1,2024/09/01 20:45:00,7722.7,57,TRADE
NSW1,2024/09/01 20:50:00,7661.94,-37.15,TRADE
NSW1,2024/09/01 20:55:00,7651.74,57,TRADE
NSW1,2024/09/01 21:00:00,7493.49,-39.89,TRADE
NSW1,2024/09/01 21:05:00,7470.72,37.63,TRADE
NSW1,2024/09/01 21:10:00,7512.36,61,TRADE
NSW1,2024/09/01 21:15:00,7551.5,75.80,TRADE
NSW1,2024/09/01 21:20:00,7496.05,54.39,TRADE
NSW1,2024/09/01 21:25:00,7412.76,57,TRADE
NSW1,2024/09/01 21:30:00,7453.31,57,TRADE
NSW1,2024/09/01 21:35:00,7393.02,57,TRADE
NSW1,2024/09/01 21:40:00,7355.3,45.89,TRADE
NSW1,2024/09/01 21:45:00,7298.52,57,TRADE
NSW1,2024/09/01 21:50:00,7288.54,57,TRADE
NSW1,2024/09/01 21:55:00,7319.28,57,TRADE
NSW1,2024/09/01 22:00:00,7186.22,35.88,TRADE
NSW1,2024/09/01 22:05:00,7149.04,57,TRADE
NSW1,2024/09/01 22:10:00,7280.25,83.43,TRADE
NSW1,2024/09/01 22:15:00,7189.85,57,TRADE
NSW1,2024/09/01 22:20:00,7155.01,57,TRADE
NSW1,2024/09/01 22:25:00,7243.72,75.80,TRADE
NSW1,2024/09/01 22:30:00,7238.76,57,TRADE
NSW1,2024/09/01 22:35:00,7124.81,40.28,TRADE
NSW1,2024/09/01 22:40:00,7114.2,57,TRADE
NSW1,2024/09/01 22:45:00,7168.99,57,TRADE
NSW1,2024/09/01 22:50:00,7048.14,56.98,TRADE
NSW1,2024/09/01 22:55:00,7012.57,54.01,TRADE
NSW1,2024/09/01 23:00:00,7031.23,57,TRADE
NSW1,2024/09/01 23:05:00,7070.28,76.72,TRADE
NSW1,2024/09/01 23:10:00,7132.99,75.80,TRADE
NSW1,2024/09/01 23:15:00,6693.63,-43.28,TRADE
NSW1,2024/09/01 23:20:00,6653.04,-43.81,TRADE
NSW1,2024/09/01 23:25:00,6628.78,-33.83,TRADE
NSW1,2024/09/01 23:30:00,6631.75,-3.50,TRADE
NSW1,2024/09/01 23:35:00,6596.52,35.88,TRADE
NSW1,2024/09/01 23:40:00,6602.28,35.88,TRADE
NSW1,2024/09/01 23:45:00,6605.13,37,TRADE
NSW1,2024/09/01 23:50:00,6575.44,37,TRADE
NSW1,2024/09/01 23:55:00,6725.52,75.80,TRADE
NSW1,2024/09/02 00:00:00,6815.1,58.12,TRADE
NSW1,2024/09/02 00:05:00,6702.31,37,TRADE
NSW1,2024/09/02 00:10:00,6846.12,57,TRADE
NSW1,2024/09/02 00:15:00,6946.21,75.80,TRADE
NSW1,2024/09/02 00:20:00,6936.82,57,TRADE
NSW1,2024/09/02 00:25:00,6906.48,57,TRADE
NSW1,2024/09/02 00:30:00,6869.69,57,TRADE
NSW1,2024/09/02 00:35:00,6835.45,57,TRADE
NSW1,2024/09/02 00:40:00,6794.24,57,TRADE
NSW1,2024/09/02 00:45:00,6635.2,48.53,TRADE
NSW1,2024/09/02 00:50:00,6644,57,TRADE
NSW1,2024/09/02 00:55:00,6605.42,57,TRADE
NSW1,2024/09/02 01:00:00,6639.1,57,TRADE
NSW1,2024/09/02 01:05:00,6591.97,59.38,TRADE
NSW1,2024/09/02 01:10:00,6605.16,57,TRADE
NSW1,2024/09/02 01:15:00,6549.76,57,TRADE
NSW1,2024/09/02 01:20:00,6507.37,56.98,TRADE
NSW1,2024/09/02 01:25:00,6447.62,57,TRADE
NSW1,2024/09/02 01:30:00,6437.39,56.98,TRADE
NSW1,2024/09/02 01:35:00,6426.05,57,TRADE
NSW1,2024/09/02 01:40:00,6387,57,TRADE
NSW1,2024/09/02 01:45:00,6280.39,56.98,TRADE
NSW1,2024/09/02 01:50:00,6259.78,56.98,TRADE
NSW1,2024/09/02 01:55:00,6289.98,57,TRADE
NSW1,2024/09/02 02:00:00,6247.69,56.98,TRADE
NSW1,2024/09/02 02:05:00,6260.46,57,TRADE
NSW1,2024/09/02 02:10:00,6277.37,57,TRADE
NSW1,2024/09/02 02:15:00,6241.49,57,TRADE
NSW1,2024/09/02 02:20:00,6216.94,57,TRADE
NSW1,2024/09/02 02:25:00,6181.65,55.43,TRADE
NSW1,2024/09/02 02:30:00,6107.13,56.98,TRADE
NSW1,2024/09/02 02:35:00,6114.43,57,TRADE
NSW1,2024/09/02 02:40:00,6071.52,57,TRADE
NSW1,2024/09/02 02:45:00,6109.79,57,TRADE
NSW1,2024/09/02 02:50:00,6132.53,57,TRADE
NSW1,2024/09/02 02:55:00,6140.12,55.77,TRADE
NSW1,2024/09/02 03:00:00,6118,57,TRADE
NSW1,2024/09/02 03:05:00,6078.37,57,TRADE
NSW1,2024/09/02 03:10:00,6052.55,57,TRADE
NSW1,2024/09/02 03:15:00,6083.75,57,TRADE
NSW1,2024/09/02 03:20:00,6106.72,57,TRADE
NSW1,2024/09/02 03:25:00,5979.04,37,TRADE
NSW1,2024/09/02 03:30:00,5961.38,56.98,TRADE
NSW1,2024/09/02 03:35:00,5957.58,56.98,TRADE
NSW1,2024/09/02 03:40:00,6024.97,58.20,TRADE
NSW1,2024/09/02 03:45:00,6042.48,57,TRADE
NSW1,2024/09/02 03:50:00,5969.15,56.98,TRADE
NSW1,2024/09/02 03:55:00,5965.93,56.98,TRADE
NSW1,2024/09/02 04:00:00,6030.97,56.98,TRADE
NSW1,2024/09/02 04:05:00,6033.82,52.84,TRADE
NSW1,2024/09/02 04:10:00,6145.57,75.80,TRADE
NSW1,2024/09/02 04:15:00,6101.96,57,TRADE
NSW1,2024/09/02 04:20:00,6120.65,57,TRADE
NSW1,2024/09/02 04:25:00,6123.84,57,TRADE
NSW1,2024/09/02 04:30:00,6153.8,57,TRADE
NSW1,2024/09/02 04:35:00,6160.62,57,TRADE
NSW1,2024/09/02 04:40:00,6154.8,57,TRADE
NSW1,2024/09/02 04:45:00,6088.37,57,TRADE
NSW1,2024/09/02 04:50:00,6130.88,57,TRADE
NSW1,2024/09/02 04:55:00,6178.19,57,TRADE
NSW1,2024/09/02 05:00:00,6210.96,103.99,TRADE
NSW1,2024/09/02 05:05:00,6265.85,-8.93,TRADE
NSW1,2024/09/02 05:10:00,6363.09,75.80,TRADE
NSW1,2024/09/02 05:15:00,6375.23,103.99,TRADE
NSW1,2024/09/02 05:20:00,6478.98,104.28,TRADE
NSW1,2024/09/02 05:25:00,6462.28,101.89,TRADE
NSW1,2024/09/02 05:30:00,6508.41,75.80,TRADE
NSW1,2024/09/02 05:35:00,6556.02,-35,TRADE
NSW1,2024/09/02 05:40:00,6708.54,128.31,TRADE
NSW1,2024/09/02 05:45:00,6725.21,103.99,TRADE
NSW1,2024/09/02 05:50:00,6804.78,105.75,TRADE
NSW1,2024/09/02 05:55:00,6763.05,104.28,TRADE
NSW1,2024/09/02 06:00:00,6876.38,104.89,TRADE
NSW1,2024/09/02 06:05:00,6943.3,100.56,TRADE
NSW1,2024/09/02 06:10:00,7008.59,99.60,TRADE
NSW1,2024/09/02 06:15:00,7011.5,75.80,TRADE
NSW1,2024/09/02 06:20:00,7171,105,TRADE
NSW1,2024/09/02 06:25:00,7121.97,87.50,TRADE
NSW1,2024/09/02 06:30:00,7243.03,96.55,TRADE
NSW1,2024/09/02 06:35:00,7386.53,104.51,TRADE
NSW1,2024/09/02 06:40:00,7358.42,76,TRADE
NSW1,2024/09/02 06:45:00,7391.92,87.50,TRADE
NSW1,2024/09/02 06:50:00,7436.28,77.64,TRADE
NSW1,2024/09/02 06:55:00,7507.02,80.44,TRADE
NSW1,2024/09/02 07:00:00,7446.4,0.17,TRADE
NSW1,2024/09/02 07:05:00,7348.68,4.27,TRADE
NSW1,2024/09/02 07:10:00,7288.05,-4.80,TRADE
NSW1,2024/09/02 07:15:00,7292.4,0,TRADE
NSW1,2024/09/02 07:20:00,7367.55,-3.02,TRADE
NSW1,2024/09/02 07:25:00,7289.08,-9.65,TRADE
NSW1,2024/09/02 07:30:00,7190.61,-18.34,TRADE
NSW1,2024/09/02 07:35:00,7169.56,-13.51,TRADE
NSW1,2024/09/02 07:40:00,7152.68,-13.51,TRADE
NSW1,2024/09/02 07:45:00,7088.79,-18.41,TRADE
NSW1,2024/09/02 07:50:00,7033.32,-25.94,TRADE
NSW1,2024/09/02 07:55:00,6868.93,-25.86,TRADE
NSW1,2024/09/02 08:00:00,6814.21,-34.24,TRADE
NSW1,2024/09/02 08:05:00,6789.73,-34.72,TRADE
NSW1,2024/09/02 08:10:00,6865.36,-13.51,TRADE
NSW1,2024/09/02 08:15:00,6683.17,-34.63,TRADE
NSW1,2024/09/02 08:20:00,6612.7,-34.90,TRADE
NSW1,2024/09/02 08:25:00,6547.05,-34.25,TRADE
NSW1,2024/09/02 08:30:00,6448.19,-37.65,TRADE
NSW1,2024/09/02 08:35:00,6328.51,-35.69,TRADE
NSW1,2024/09/02 08:40:00,6313.06,-38.60,TRADE
NSW1,2024/09/02 08:45:00,6298.56,-38.84,TRADE
NSW1,2024/09/02 08:50:00,6214.62,-38.86,TRADE
NSW1,2024/09/02 08:55:00,6232.82,-43.54,TRADE
NSW1,2024/09/02 09:00:00,6197.87,-40.52,TRADE
NSW1,2024/09/02 09:05:00,6051.85,-43.73,TRADE
NSW1,2024/09/02 09:10:00,6055.08,-41.35,TRADE
NSW1,2024/09/02 09:15:00,5957.47,-43.79,TRADE
NSW1,2024/09/02 09:20:00,5908.96,-43.84,TRADE
NSW1,2024/09/02 09:25:00,5872.17,-43.89,TRADE
NSW1,2024/09/02 09:30:00,5709.57,-44.99,TRADE
NSW1,2024/09/02 09:35:00,5750.22,-44.99,TRADE
NSW1,2024/09/02 09:40:00,5612.39,-45.02,TRADE
NSW1,2024/09/02 09:45:00,5433.67,-45.22,TRADE
NSW1,2024/09/02 09:50:00,5385.21,-45.22,TRADE
NSW1,2024/09/02 09:55:00,5296.91,-45.22,TRADE
NSW1,2024/09/02 10:00:00,5227.56,-45.22,TRADE
NSW1,2024/09/02 10:05:00,5170.06,-45.22,TRADE
NSW1,2024/09/02 10:10:00,5304.41,-45.22,TRADE
NSW1,2024/09/02 10:15:00,5256.74,-45.69,TRADE
NSW1,2024/09/02 10:20:00,5147.93,-45.22,TRADE
NSW1,2024/09/02 10:25:00,5194.51,-45.69,TRADE
NSW1,2024/09/02 10:30:00,5054.16,-45.69,TRADE
NSW1,2024/09/02 10:35:00,5045.23,-45.22,TRADE
NSW1,2024/09/02 10:40:00,5084.77,-45.69,TRADE
NSW1,2024/09/02 10:45:00,5051.46,-45.22,TRADE
NSW1,2024/09/02 10:50:00,4956.24,-45.36,TRADE
NSW1,2024/09/02 10:55:00,4913.45,-45.69,TRADE
NSW1,2024/09/02 11:00:00,4823.52,-46.90,TRADE
NSW1,2024/09/02 11:05:00,4849.56,-45.22,TRADE
NSW1,2024/09/02 11:10:00,4780.13,-46.90,TRADE
NSW1,2024/09/02 11:15:00,4709.97,-46.90,TRADE
NSW1,2024/09/02 11:20:00,4683.53,-46.90,TRADE
NSW1,2024/09/02 11:25:00,4546.35,-48.81,TRADE
NSW1,2024/09/02 11:30:00,4701.67,-45.67,TRADE
NSW1,2024/09/02 11:35:00,4535.54,-48.81,TRADE
NSW1,2024/09/02 11:40:00,4456.69,-48.81,TRADE
NSW1,2024/09/02 11:45:00,4480.04,-48.81,TRADE
NSW1,2024/09/02 11:50:00,4559.97,-48.81,TRADE
NSW1,2024/09/02 11:55:00,4605.29,-46.90,TRADE
NSW1,2024/09/02 12:00:00,4595.11,-46.90,TRADE
NSW1,2024/09/02 12:05:00,4663.6,-45.75,TRADE
NSW1,2024/09/02 12:10:00,4689.01,-45.26,TRADE
NSW1,2024/09/02 12:15:00,4709.67,-46.90,TRADE
NSW1,2024/09/02 12:20:00,4680.4,-48.81,TRADE
NSW1,2024/09/02 12:25:00,4654.55,-46.90,TRADE
NSW1,2024/09/02 12:30:00,4698.74,-46.90,TRADE
