date,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,precipitation_CZ,precipitation_DE,precipitation_HU,precipitation_RO,precipitation_SK,electricity_daily_average_CZ,irradiance_CZ,irradiance_DE,irradiance_HU,irradiance_RO,irradiance_SK,electricity_demand_CZ,electricity_demand_DE,electricity_demand_HU,electricity_demand_RO,electricity_demand_SK
20/02/2019,6.31,8.23,5.42,2.66,4.96,1.65139686194628e-06,0.000271456151051698,7.94990512330301e-06,1.00786715017415e-05,6.13358132143261e-06,1114.92,100.406270976454,109.267150186638,123.154282585047,130.493791396298,119.182797455828,-2692604.6,-328247.4,158943.2,106898.1,-17112.4
21/02/2019,5.81,9.49,5.16,3.15,3.69,6.47524022307724e-06,0.000739748758046764,7.71006979195345e-06,1.07769212790361e-05,6.38071534317e-06,1179.01,90.2436493982332,72.8457049835869,115.731517428838,132.209350147795,98.6892255079589,-2693225.3,-348037.6,158035.9,106040.2,-16812.9
22/02/2019,6.45,10.97,6.05,3.95,4.20,2.38765946627694e-06,0.000727736060292121,7.68978399954666e-06,9.83343254034158e-06,5.55696898757852e-06,1202.22,83.4973445895316,92.2712639096634,127.955845724181,140.561484111049,116.20461545329,-2697108.2,-398901.8,155296.1,103539.5,-17252.7
23/02/2019,7.94,8.71,6.69,5.17,5.29,5.74503787376348e-06,0.000238943141360158,9.34676063749811e-06,9.86324267966343e-06,6.4035553001973e-06,1055.51,79.5526773563331,80.9224263421508,128.633347132694,142.649199211712,122.374106985804,-2722730.1,-628398.2,142795.4,89909.7,-24016.1
24/02/2019,7.35,7.54,6.75,6.04,6.70,1.64822821091382e-06,3.92493389721584e-06,8.91291139834801e-06,9.70832849068509e-06,5.37818372670315e-06,1022.56,97.2884320644094,116.98464792797,135.950293274261,145.944578481061,127.620128279936,-2729312.5,-746589.6,135892.9,76877.1,-27329.2
25/02/2019,6.38,8.93,6.56,5.27,5.76,2.4034712620947e-06,0.000228398885856969,7.45559985597448e-06,1.00007645671418e-05,6.13994240440291e-06,1165.46,120.688828530209,105.584476082462,138.066596129652,135.264695803246,137.417234064745,-2701634,-422100.3,147657,96229.9,-19194.9
26/02/2019,7.16,9.13,6.88,6.20,5.57,1.47377554103016e-06,0.00146403319401452,9.65640202172897e-06,1.04531736531354e-05,5.92217140764147e-06,1106.94,116.945672337588,80.3812426996463,143.213790106035,153.096966534045,133.773864522326,-2700576.2,-392809,148132.2,97953.1,-18175.8
27/02/2019,5.96,6.29,7.13,6.94,5.26,0.000318067612882127,0.00140941636368944,8.27108335308295e-06,1.00434273212284e-05,7.08035275279622e-06,1125.12,74.7758091063612,63.2470446369242,146.090310436822,156.539950918921,135.270689184015,-2698431.7,-359694.6,147238.7,96808.8,-17960.2
28/02/2019,7.41,4.51,8.51,6.79,6.25,0.000781144688127822,0.00441122464920287,1.17303229620012e-05,9.8169854177528e-06,2.77836433291624e-05,1027.56,100.899682160212,65.051441450042,147.274491699002,160.350813399094,106.949374988958,-2700361.3,-326189.9,145413.6,96168.4,-17919.9
01/03/2019,6.53,3.57,9.35,6.25,6.59,0.00388389743060706,0.00197966143600953,0.000622150587639078,4.81440767191025e-05,0.000874932127739643,1174.39,58.2484105623204,88.0743815711261,130.84012378171,143.350374169413,105.601186419824,-2700834.7,-334567.4,142741.6,96538.7,-18052.9
02/03/2019,3.69,4.05,8.69,7.53,5.73,0.00144835119346476,0.000700490659163327,0.00215806177617228,0.00355732293996011,0.00314568018354207,1031.13,98.2591920779484,123.093534203154,96.6010804203938,77.406938802033,74.852579028952,-2723767.2,-552050.3,131956.8,86120.8,-23562
03/03/2019,5.27,5.84,8.78,7.30,5.87,0.000456391869671852,0.00174632174685599,0.00029972778971693,0.000174642006704599,0.000632435149822736,565.70,132.318712123027,85.6993871448369,103.79615550594,138.03035707589,68.7071507165371,-2730616.9,-675124.6,126090.9,72780,-26527.3
04/03/2019,7.57,7.11,11.07,8.58,8.49,0.00112395518546566,0.00270916085693169,0.00161166688722317,4.02476888819777e-05,0.00361736713434334,614.93,117.669486511624,92.5659594426807,97.7257833022421,139.705704788619,52.2292163480389,-2704738.3,-349213.3,135597.8,88307.2,-18578.5
05/03/2019,7.32,6.65,14.27,10.91,11.05,0.00181388585003821,0.00314685875739568,9.03477295258182e-06,1.35851803823728e-05,0.000249613951653427,839.16,63.2872194128115,102.828913966282,129.880056869233,147.115902850058,84.2181550224535,-2701088.8,-311586.8,131984.7,88470,-18101.7
06/03/2019,7.36,7.10,15.08,13.32,10.30,0.000601158602625036,0.000993404924118525,3.40255346825636e-05,1.80238724883941e-05,7.41557937642675e-05,1004.38,109.371024735638,129.308215842475,119.087979185902,149.881080297993,67.7018761435832,-2703627.1,-319915.9,127161,86375.1,-17387.4
07/03/2019,10.46,8.46,16.58,14.08,12.04,0.000778874307041074,0.00362086514120777,2.40249307149434e-05,0.000174308227087649,0.00056648566741474,758.57,76.2411897426427,78.3315871613718,126.087347955039,126.67178213666,85.9543141288591,-2705530.9,-329129.1,122442.2,86508.3,-17568.5
08/03/2019,10.08,7.60,17.44,14.04,13.47,0.00167548399549254,0.00188266350697606,7.21213909291209e-05,0.000326931712264412,0.000366721952650749,797.10,59.4709778623847,72.5841346800109,123.731087324119,137.308278207595,115.308153491415,-2708578.1,-369735.7,117118.6,84509.6,-17941.6
09/03/2019,5.62,5.96,11.07,14.42,8.47,2.00868894388725e-05,0.00105309960087477,0.00832400865428906,0.00249975653803581,0.00125798175965461,625.53,108.45983795407,98.0111010860684,59.885553148136,114.858708225136,87.9447575472798,-2730688.9,-591666.7,109968.4,74434.1,-23055.3
10/03/2019,4.50,4.95,9.42,9.02,6.18,0.00041717856342612,0.00484037246420307,0.000414516331186941,0.00412301738833228,6.55167649350986e-05,508.61,113.364450535117,76.4778392152301,160.555876404658,101.904044365567,161.054042728874,-2734588.6,-693930,105206.7,68197.9,-25901
11/03/2019,3.57,3.58,7.41,6.35,5.62,0.00051626133791278,0.00300343127846549,0.00224989719911548,0.00310119339714329,0.0020458776328888,850.78,139.493991880481,81.5975410692247,111.554256578973,164.655740292084,111.588679223787,-2704816,-334055.4,123126.9,87017.7,-17395.2
12/03/2019,2.45,2.43,6.64,4.49,4.81,0.00142998136699816,0.00126392674032183,0.00697967599053262,0.00905903867368169,0.00343336478180052,1011.63,100.73265819277,104.513862911002,79.3083758159623,51.8318173818168,85.6802691894648,-2698414.2,-261617.1,130956.3,96519.7,-15965.7
13/03/2019,0.83,2.24,5.04,4.13,2.68,7.07306181589161e-05,0.000274694504578862,0.00333931810413627,0.00121690461066849,0.00103676181270315,795.03,124.132509896204,153.168521930725,125.547358696651,139.009306852206,115.890731659803,-2696016.8,-245890.3,134835,94156.1,-15850.6
14/03/2019,1.18,3.88,4.13,3.85,2.57,0.00601377383878597,0.00628535228865845,0.00128703645858518,0.00412371206494502,0.000267303351959817,888.03,117.448100340119,31.1964717464841,137.836333100532,86.0117436101392,167.780203375512,-2694189.9,-232107.1,137119.2,96781.9,-16650.7
15/03/2019,7.12,8.75,4.97,4.52,3.50,0.00255494595953026,0.00379137241685131,0.00138080621806898,0.000167650017930012,0.00356727501406882,785.89,68.0245298843736,41.777125110064,74.0767138246927,159.032058750342,46.4058054701801,-2700430,-316906.7,123386.8,92328.8,-16119.8
16/03/2019,5.62,3.92,9.07,6.07,6.25,0.00408056982589703,0.00276048413130794,0.00199250278026539,6.5457938980792e-05,0.00509338641604496,565.98,85.5114505262828,99.3254819922245,135.73116896396,170.333971098463,85.1497063832562,-2724457,-525326.1,123511.6,80386.1,-23485.5
17/03/2019,1.90,3.01,5.39,6.37,3.72,0.00976712355507292,0.0020726203715356,0.00443572375698549,0.00080870421768412,0.0129808644266121,44.74,93.732573273905,92.1745516583543,82.2973037073358,139.313026298004,67.6916055156024,-2728236,-635031.4,128227.5,68526.5,-24806.8
18/03/2019,1.98,3.18,4.39,6.39,2.39,0.00213802374783058,0.00507933814299806,0.00085559925346387,0.00568315064531937,0.00196951131356761,875.54,123.908968332241,93.7127139273101,150.976364794312,133.159248513935,123.887220206739,-2698129.7,-300182.2,142400.3,89236.3,-17340.2
19/03/2019,1.84,3.82,5.04,6.17,2.90,0.00673679147033062,0.0018477242324058,0.00951951256840613,0.00563607168544676,0.00970335403064079,1147.58,127.986133904671,98.6621805351834,95.0704624799352,121.794840810506,87.4380754695358,-2694542.9,-259070.8,148230.3,92527.3,-16131.1
20/03/2019,4.70,4.99,4.91,4.19,4.68,0.00594727294116459,0.00270706069486498,0.00395771707139163,0.00133158767137614,0.000849171084535399,1084.72,65.5437749019551,110.706231381617,73.9375406818102,153.474992384983,122.253467748681,-2694611.7,-271815.8,150036.7,93795.2,-16917.4
21/03/2019,4.71,6.77,6.47,5.96,4.78,0.00185447832272116,0.001351455688024,0.00181882801229241,0.00180962030877706,0.00145624912835141,1024.38,114.749426324096,94.9280291933991,121.361606560279,184.730306532164,124.045115740373,-2697821.6,-297827.1,147887.8,91052.7,-17261.1
22/03/2019,5.96,6.73,7.83,6.42,5.89,0.000144631590255813,0.000230490966029797,1.62389618406264e-05,0.00129943004510908,8.82730990040151e-05,1049.14,167.927884671704,133.267352887345,188.502463928905,150.720029076238,152.284093031407,-2703379.2,-341298.2,144055.9,90753.1,-18371.1
23/03/2019,6.09,6.17,8.65,7.19,6.64,1.07527396808028e-05,0.000603858392120189,9.30041646168085e-06,0.000431583054397101,6.33559876714327e-06,872.75,155.389461759953,87.7178384374434,200.151813461838,153.786684695891,188.403295998753,-2727378.2,-556993.8,133261.2,80611.8,-25038
24/03/2019,6.68,6.71,9.46,8.10,8.39,0.000644178113432139,0.00118084122677153,7.77258451469931e-06,0.000241268409228693,2.26150045336353e-05,802.17,140.493541788622,95.7789428830209,189.48780452779,147.259847446426,171.162067208017,-2735721.3,-696434.1,123653.9,64622.3,-29117.3
25/03/2019,7.73,7.53,10.70,8.16,8.09,0.00107132980442702,0.000121173114045121,0.000284795202257676,0.000231769378922174,0.00031038642470174,826.55,110.060844737965,122.368608003124,164.799799935963,151.700159136359,135.972912670029,-2707462.5,-393694.3,134569.1,85799.8,-19975.8
26/03/2019,5.00,6.75,8.36,6.26,4.73,0.00029466954632783,1.7999924325005e-05,0.000110513655631401,0.00145067148591967,0.000151967928633099,953.88,127.817142363631,181.145909424474,184.205827679096,144.530306183524,158.250134462875,-2703499.2,-377818,137434.4,90818.1,-18422.9
27/03/2019,4.54,7.14,2.41,-0.28,0.96,4.75264598221255e-06,4.0088895497873e-06,1.35778811848936e-05,0.0012839262401821,3.17129731152445e-05,1014.70,200.959567571295,194.987215053453,205.812933410283,176.715360527048,200.429001184512,-2704190.8,-384694.9,143912.6,95864.4,-17930.1
28/03/2019,6.48,8.12,3.79,0.56,3.17,0.00225395180401858,0.00128978292404726,0.00071325646644826,0.000144606082712855,0.00155366740333973,1090.46,170.234202889502,143.522915387314,204.627316194433,216.70967733867,173.42923007612,-2705329.6,-395392.3,146084.3,94007.7,-18689.5
29/03/2019,2.46,4.67,6.08,3.56,2.92,0.000656763109277302,0.00211823614836907,0.00184305599239197,0.00177947592701944,0.000976879575294695,1010.69,138.636227936162,107.535609773277,139.703661814152,141.928943040369,154.296201249552,-2701452.7,-375261.3,146294.8,93594,-18521.1
30/03/2019,-0.11,1.34,3.55,3.42,0.84,0.000340163934016462,0.00187072856165371,0.00656735498021821,0.00163281657692976,0.00228418738578579,903.74,144.436048917557,132.309029398357,117.418910253776,126.68026265066,138.069073076054,-2722139.7,-538207,141314.1,85838.9,-23821.3
31/03/2019,-0.80,0.42,4.13,6.85,1.26,0.000976808330745389,0.000917158457625227,0.00291808724161129,0.000311506098329376,0.00280290910622228,791.94,172.036678210861,173.526988796065,77.6489816929879,177.606443566443,125.363797914685,-2726247.7,-624112.5,136099.1,64302.8,-28793.4
01/04/2019,1.49,0.73,10.30,10.17,6.08,0.00258823383171614,0.00335929255106771,0.00328866142583185,0.00247811007445562,0.00231181848425698,973.09,92.7335150085256,163.093104357665,198.093952060668,223.684852261966,171.546306507348,-2696679.9,-268072.9,142150.3,83462.2,-20755.4
02/04/2019,7.38,3.20,11.79,13.17,9.06,0.00114091794936075,0.00512022860764861,0.000319096052069848,0.00250281244053027,0.00173606305840743,920.42,193.340734672375,140.927105963395,190.606811624634,167.371130374422,179.771363122926,-2700663.2,-263988.6,139860.2,85639.3,-19795
03/04/2019,6.74,4.51,10.92,15.27,9.38,0.00676554904870075,0.00080702483662888,0.00858659969904784,0.00224212646660727,0.00806358854319388,1084.85,200.004255202789,189.580222810165,123.262450165118,178.561488822911,174.869199069256,-2702834.1,-280708.4,138030.2,84524,-19581.4
04/04/2019,5.60,4.59,10.82,12.86,8.71,0.0085152375027103,0.00760425583453634,0.00423322811851412,0.00186298408840774,0.00674510180348572,1098.20,98.7228120035818,124.811588693614,137.152170455351,186.288392191398,91.3994774054803,-2700472.6,-269287,136033.7,84823.2,-18532.8
05/04/2019,3.24,2.69,8.80,8.86,6.09,0.00636742510850131,0.00962619239216626,0.0004127808767294,0.00249591961779675,0.000370679158157184,1086.00,156.004170485835,110.152947794371,181.918428042524,165.146135323029,190.421270510002,-2700082.9,-266044.3,133875.2,88253.7,-19073.8
06/04/2019,2.82,3.58,7.99,8.52,4.92,0.00307274828016899,0.00196223865189438,0.000957457819165714,0.00195797808384214,0.00065210657837866,941.94,134.262732895761,121.944386120741,187.98614092185,178.538747352264,165.38071399682,-2724796.6,-494967.3,125682.1,78217.5,-25064.1
07/04/2019,2.29,3.10,8.25,7.24,4.91,0.00167676976425741,0.000145684773036537,0.000342186035820619,0.00377308490147153,0.00219379115817328,897.89,149.174275076937,166.840269352771,207.805591415642,163.202431866994,169.876654925259,-2730025.2,-610793.5,119450.5,65146.5,-28444.8
08/04/2019,1.37,2.70,7.09,5.43,3.51,0.000791676151494516,5.54561985882882e-05,0.000806792524904929,0.0041729540927498,0.00309079990984905,1129.87,164.310113492444,209.863363099818,166.63767378176,139.851547053876,146.072268075771,-2701683.6,-264739.6,134333.9,89773.6,-19700.4
09/04/2019,1.67,3.72,5.90,5.39,2.43,0.000284542194783099,2.78549957598278e-05,0.000355212603169558,0.00501443612467444,0.000435345919693074,1101.71,221.862714634269,218.912585816662,200.462648015875,134.564435141947,226.430077055286,-2696606.3,-249201.7,139488.7,93456.6,-18654.6
10/04/2019,-0.62,2.56,2.34,2.66,-0.64,0.000941671407529508,0.000162726103257721,0.000184575456328521,0.000543888896406914,0.000762430528912088,1102.71,194.485897350101,222.94511674949,210.855264749655,219.844952793355,210.976833608681,-2692824.6,-229108.7,145516.8,93320.8,-17426.3
11/04/2019,-1.61,0.35,1.77,1.61,-0.74,0.00113118884409871,0.000294161220000484,0.000854080968056455,0.00234955199136742,0.00176148169394757,1170.26,191.942903490963,210.80048148564,211.312085277345,201.354357043678,199.40792514176,-2690199,-195221.1,150372.8,95342.6,-17453.3
12/04/2019,-0.30,1.79,3.74,1.96,-0.01,0.000356103803042336,2.93355829034652e-05,0.000439330609801091,0.00114365337954194,0.000189023127810578,1166.74,203.493340651884,233.785365568688,230.034258432176,195.834184267697,208.870672052504,-2691867,-234217.1,150070.5,94433.1,-17997.7
13/04/2019,2.33,4.50,2.86,1.52,0.29,0.000181911032839546,0.000914623141838834,1.10024046366689e-05,0.00103214941779279,1.8273843061252e-05,1057.76,221.091796254311,208.896039684482,256.540951678798,219.60238564471,245.017673994891,-2719578.6,-488787.8,142868,83331.5,-25000.6
14/04/2019,4.34,6.21,6.65,3.27,3.96,0.00179767598950556,0.000928122230787033,0.000280984453836331,0.000327776082642948,0.00158364108172531,982.74,180.505709204485,192.424310206737,243.492868875287,251.248509314588,194.384887815798,-2727579.9,-625594.2,135189.6,67695.8,-27928.3
15/04/2019,1.89,4.82,6.81,4.26,2.34,0.000768310605719203,0.000195224487007557,0.000432499003760899,0.00259798180631855,0.000829661757146065,1078.79,166.262273542576,212.377561082762,210.511199826162,168.553481382409,194.739440904734,-2699287.4,-292892.1,146093.1,88715.3,-20299.6
16/04/2019,-0.45,2.10,2.42,1.32,-0.97,7.43594749688896e-05,8.86490072779705e-06,0.000189566179408162,0.00207587933993659,0.000946138326246322,1072.75,231.71618584861,247.421951115125,233.689519953918,213.191634227805,214.448604863992,-2692326.8,-241179.3,152424.8,94928.9,-17955.1
17/04/2019,0.59,2.81,3.55,1.78,0.61,5.10118831425701e-05,8.6855600949537e-06,1.35711433390859e-05,0.0010939257451029,0.000106387378527111,1081.31,232.716715784618,257.450763618917,260.947733674589,217.527652304537,234.684705642785,-2691738.8,-237100.5,153711.5,95156,-18512.2
18/04/2019,4.54,6.37,5.61,3.40,3.85,1.84441570080891e-05,7.11936265944526e-06,1.28221160156357e-05,0.000184822493094738,8.24216672470801e-06,1002.58,249.002040586239,252.049343196038,264.628408048369,254.298001891995,273.740573430466,-2699117.3,-301002.9,152168.8,92597.9,-20658.3
19/04/2019,7.52,9.37,8.99,6.40,6.72,6.75864185053206e-05,6.44054510419783e-06,6.22889943511714e-05,0.000340397823890642,0.000135697229198624,844.57,219.118098042981,248.974759058635,257.265112895994,264.793755074508,222.561262862953,-2712275.8,-684844.2,146192.9,88240.6,-29729.2
20/04/2019,7.26,10.17,10.13,7.32,7.16,4.98415457196464e-05,1.00620674377361e-05,7.11237174778263e-05,0.000772905797787609,0.000152002792567624,949.52,210.180782784176,253.835142140111,227.93516688926,203.654437180724,200.204683202534,-2732588.1,-687166,132006.3,79586.3,-30371.7
21/04/2019,8.80,10.55,11.24,8.12,8.53,5.06165404554921e-05,0.000501322313982632,3.64961107193173e-05,4.68449369149142e-05,7.26768039802903e-06,818.79,263.134659269948,247.157056450822,261.849907619518,243.408448140864,272.569813413878,-2743483.7,-887393.8,114191.1,64776.2,-35060.1
22/04/2019,10.30,11.10,13.49,9.21,10.98,0.000791299023962082,0.00115527334612917,1.16298826995997e-05,0.000628775320829509,1.63118763295791e-05,101.94,227.56752260218,195.313916035942,268.157521857089,215.566156483549,254.172333335515,-2743231.7,-857649.3,106716.4,67507.8,-35517
23/04/2019,12.44,12.79,14.69,9.04,12.17,0.00123103123163487,0.000179760518302249,1.23078945697718e-05,6.78908546220828e-05,0.000107969665231984,618.73,217.463732735146,238.402217970333,258.976732542377,282.517237504738,236.863410831488,-2717380.8,-512986.9,122637.4,84183.1,-22789.7
24/04/2019,13.80,13.57,15.39,10.66,12.68,8.01829338751751e-05,0.00335228981119733,3.36011050096308e-05,5.25216126087191e-05,0.000812268690007995,887.44,242.562850398081,179.964089997973,256.402553387815,259.50466277466,206.786937323326,-2717404.2,-490997.7,122769.1,83719.2,-21022.4
25/04/2019,13.91,13.02,15.45,11.31,13.20,0.00080607103196083,0.00138562724308468,0.000322822645973347,0.0002833509849062,4.90054449549765e-05,986.23,237.243083334967,192.207179987897,244.967931472202,233.959691609437,266.426712916192,-2720079.9,-516650.5,118993.7,83967,-21147.6
26/04/2019,14.72,13.84,16.49,12.08,14.24,4.22716932046393e-05,0.00173098184291387,1.33268130143114e-05,0.000303284375537922,9.58543251302684e-06,1077.09,254.779754599604,200.893480562912,275.968725497258,250.417208696855,283.724881369344,-2723793.8,-549271.1,114331.8,81231.8,-21183.5
27/04/2019,15.47,15.73,17.49,14.37,15.26,9.82407788972482e-06,0.000509138719880317,1.31906459214546e-05,3.01962940410744e-05,2.36826535926823e-05,869.76,268.232873361029,231.639995551975,270.14675781502,282.33405254364,272.257391009558,-2750098.4,-804257.3,101879.9,68805.3,-27060.9
28/04/2019,16.57,16.02,18.53,16.30,15.71,5.41543058754965e-06,0.00223825630083775,1.11374123372207e-05,6.00045430261186e-05,9.39726148103976e-06,866.64,276.967297970727,214.182135502751,275.58593521271,272.270944547652,271.353691687458,-2755952.7,-940121.3,92710.3,51381.8,-29857.3
29/04/2019,14.13,12.92,18.30,16.09,15.75,0.00252069386290967,0.00505241454119749,6.87022643996509e-05,0.00237179654109171,0.000637419863528017,1184.88,183.567154804235,134.95538417805,223.866273126795,224.630655058891,230.484736880368,-2729000.3,-625866.1,103274.9,71057.1,-22227.3
30/04/2019,11.60,10.58,16.87,14.59,14.18,0.00205287547948245,0.00403922735110468,0.00479110773711001,0.00220360671718132,0.00738635749754462,1104.66,201.576279531229,186.609562662992,260.728370257718,214.924121237567,200.402932729023,-2731078.6,-603780.5,99958.7,79573.6,-21938.1
01/05/2019,9.36,10.56,12.84,14.98,10.28,0.0054116693672749,0.00249806162123685,0.00726394164028999,0.00385912508358968,0.0092757301522142,668.95,105.981653660419,176.640608623506,117.685009542451,243.093275752123,99.3542170221009,-2748274.6,-868980.7,86927.4,61932.6,-26619.8
02/05/2019,9.72,10.78,13.65,13.95,10.69,0.0047073586945491,0.00254764961617288,0.00140164747720601,0.00163143836681918,0.00421025444388007,1010.49,132.119364591731,167.024408389602,213.971918346564,233.37550598191,156.956789490988,-2729592.9,-583135.5,101259.1,80109.1,-21542.8
03/05/2019,11.49,11.90,15.35,14.06,12.13,0.00141159685431668,0.0024342118594138,0.000219448472559777,0.00364164525362555,0.0011798872070516,1094.98,218.353429297316,195.996614964232,260.867181624551,213.816574909826,215.56451697554,-2730073.5,-577553.4,104522.7,79673.1,-20902.8
04/05/2019,11.83,11.21,17.24,15.29,13.53,0.00395309536300793,0.00483564695191547,0.000442087129051381,0.000922455442300875,0.00154900262380504,980.74,144.279170891019,163.546129089546,245.640170289586,253.560049262141,214.234629663971,-2752037.9,-791953.9,95500.3,67875.1,-26991.9
05/05/2019,10.05,9.64,14.43,15.99,12.31,0.00152460171519139,0.00189989259295602,0.00456789283256577,0.00210558812800318,0.00628249536693881,563.12,199.794757475928,192.764049296757,138.073307952468,235.692372012731,189.81530603219,-2756447.8,-893460.4,90946.2,56556,-29241.5
06/05/2019,9.79,9.48,13.20,16.21,10.95,0.0040722591931763,0.00381198877511125,0.0148975484182063,0.00878199336613529,0.0110414590657867,1108.39,184.133096766702,173.51658686048,101.079834403902,191.11605951184,147.049142240637,-2728955.1,-554344.6,104430,74373.4,-21265.3
07/05/2019,10.54,9.79,12.87,15.95,11.35,0.00129397368197371,0.00255107284491801,0.00589199285708977,0.00364580877951086,0.0111282419839,1206.95,191.572725750288,176.456198885419,137.47942365054,221.60990543185,124.75332149502,-2730927.5,-514495.7,108775.5,79472.5,-21185.7
08/05/2019,11.04,10.28,13.41,14.27,11.84,0.000649258490012764,0.00305570334683934,0.00319697355057416,0.00257918044313602,0.00389079998089189,803.35,228.357196192519,173.136431479212,196.830519874253,219.124888098341,186.127737880228,-2752116.9,-508556,108491.1,82270.8,-25343.9
09/05/2019,10.35,10.14,14.36,13.94,12.19,0.00246483389856806,0.00271061252949494,0.000949629012606814,0.00380845567431404,0.00123323207687414,1117.73,183.344285894468,161.00325780635,231.212170721219,210.934941805973,235.538738940603,-2733201.4,-502750.2,108882.1,81598.2,-22133.2
10/05/2019,11.81,10.86,14.52,14.20,11.69,0.000807741353061687,0.00317230264926452,0.000310257316243878,0.00354949219980448,0.000191245381267854,1177.06,224.86257333653,131.108844566314,268.407247603149,210.765560427487,233.23403294514,-2733159,-534283.1,107728.8,68943.9,-20973.4
11/05/2019,15.75,14.78,16.96,14.46,14.35,0.00137675501733501,0.00415498668931003,8.85007172928702e-05,0.00331822754032292,2.75745629852148e-05,931.81,239.289554900692,169.725172559379,272.175647303835,205.945066587737,257.21800840682,-2758257.7,-789295.1,96584.7,70598.1,-27202.4
12/05/2019,16.18,13.48,19.72,16.57,16.62,0.0073017878334527,0.00763789875168864,0.000955263465638268,7.95317707356824e-05,0.00855655357735409,574.87,170.199552816011,129.71466937537,263.069503946653,286.053528199164,212.809746021256,-2763093.7,-911418.3,91580.4,55071.7,-29146.6
13/05/2019,11.13,12.05,15.70,16.67,12.36,0.00658118470789743,0.00124909195682173,0.00130650532424028,0.00453357140276008,0.0156252098389999,1033.34,171.657000370582,190.026649183222,182.537978576249,228.141326195196,165.524105947526,-2734374.6,-592015.1,102491.1,76149.6,-21097.3
14/05/2019,11.59,14.17,14.79,13.20,11.76,0.00318726881257056,3.36557764984611e-05,0.00156267397245837,0.00777073123527892,0.00117322939713573,1153.10,159.892847149461,268.267160646989,206.008960288435,130.111006957698,164.238218899212,-2731657.5,-584099.6,105863.2,85708.5,-19664.1
15/05/2019,13.13,15.25,17.54,15.67,14.06,0.000139131652763636,1.18014130196975e-05,0.000916269352667789,0.00549011527003829,0.000856836693117298,1177.33,191.718031080068,288.97197969333,227.389164329231,222.228759188273,196.344291747691,-2732901.8,-597013.3,106219.5,82196.5,-19726.2
16/05/2019,15.97,16.95,18.68,15.48,15.61,2.66304950499132e-05,0.000558924616651307,3.17691438020987e-05,0.00303355108104238,1.57362044298296e-05,1159.77,271.018969047421,252.128249381512,297.471450163741,239.413335569303,296.135504159117,-2735439,-616674.5,106497.8,81837,-20088
17/05/2019,16.63,15.09,20.23,16.76,16.74,0.00561761232634285,0.00346461882012138,0.000741081872953621,0.000139804364310182,0.0010503967768123,1067.41,201.523559449412,154.312093865934,281.220664137875,293.981611098088,257.73293443795,-2739168.1,-655604.6,106926.9,78813.4,-20415.3
18/05/2019,12.01,10.83,16.90,17.74,13.99,0.00129106873495862,0.0024221142211357,0.00636095771006624,0.00170844667741281,0.00537001592891975,923.50,236.135251480339,190.038370070965,159.185925978156,283.974285764084,180.383941176684,-2763028.7,-866841.8,97305.8,68805,-26272.9
19/05/2019,10.38,11.34,14.46,15.31,11.69,0.00407494299427468,0.00220470736652434,0.00171129339654873,0.00387300770874787,0.00278891236505139,858.72,196.937026551089,190.153006034289,210.348052677765,190.781514521463,216.954711400159,-2765461.7,-964299.2,90320.4,59152.5,-29115.8
20/05/2019,9.09,10.14,13.27,16.20,10.06,0.00127347070377406,0.000504433564520844,0.00214522907222802,0.00743177110861092,0.00269207199495158,1159.24,186.38705437833,217.300124373883,185.787720649156,206.177598691888,180.59084911418,-2735739.7,-627331.4,103194.6,77691.1,-20805.8
21/05/2019,9.29,11.38,10.80,15.41,8.93,0.000581385156885095,0.000749603133899585,0.013706917572213,0.00567981224815944,0.00896121659077242,1075.53,241.160811553136,152.838243249932,84.036615557261,197.65928858283,148.058330923653,-2732612.3,-574843.7,108951,82455,-18952.1
22/05/2019,11.05,12.31,13.28,13.19,10.77,0.00104365532971333,0.000244338613914121,0.00244559121513646,0.00546690821083244,0.00170274342077269,1055.60,195.979472286897,237.491019189945,216.12793653812,173.643811536196,233.220691837463,-2732595.8,-579995.3,108156.9,84615.8,-19753.3
23/05/2019,12.12,14.23,13.66,11.82,10.66,0.000540728252051244,0.000260699448047192,0.000229735308105835,0.00392582510090372,0.000195192073733263,1107.98,223.076383054977,213.732732875449,262.368537864741,210.167271127054,229.5951318273,-2734405.8,-591716.1,108494.5,84152.5,-19946
24/05/2019,16.88,18.68,14.80,12.27,12.33,0.00147903142158867,2.38433258054636e-05,0.00211506903151188,0.00109034457584613,0.00444666275385892,1014.61,268.607903773861,301.704987555642,181.289122773969,287.358169947767,141.752631290214,-2739823.9,-671669.6,107786,79417,-20199.1
25/05/2019,19.11,19.76,20.45,15.03,17.92,0.000563140855330472,0.000392727793981432,8.52302352541836e-05,0.00118411092664637,0.00146273898527709,942.12,284.463763106333,258.629714429963,293.029605719949,242.678328927079,276.032185689687,-2765222.6,-912223.9,98194.2,68960.5,-26734.3
26/05/2019,17.34,19.23,19.36,15.43,15.86,4.6900322031257e-05,2.92680399399492e-05,0.000404524304699977,0.00865791728783095,0.00116801073197936,628.07,238.7924122952,284.26798128493,238.970130382911,192.614280906695,214.951288097225,-2770033.3,-1033418.1,91179.4,58666.4,-29022.1
