date,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,irradiance_CZ,irradiance_DE,irradiance_HU,irradiance_RO,irradiance_SK,electricity_demand_CZ,electricity_demand_DE,electricity_demand_HU,electricity_demand_RO,electricity_demand_SK,hydro_energy_DE,hydro_energy_FR,hydro_energy_RO,hydro_energy_SK,price_mwh_eur_DAM
13/04/2023,7.02,7.45,13.20,12.46,10.31,126.177294466755,163.703745824885,190.297953809098,174.448072796513,138.887007455649,-2704918.5,-366287.3,121244.9,85861.8,-18742.4,2922.85,48171.69,12162.79,1111.09,124.25
14/04/2023,6.61,6.65,12.70,12.67,10.53,172.665983497286,99.1390883331468,165.717460483683,214.878197567012,206.525670447744,-2707829.5,-385666.5,120061.4,82444.2,-19420.4,2921.08,47350.21,12273.47,1111.58,127.44
15/04/2023,6.56,7.16,12.81,11.88,9.76,112.638352928762,140.58960597398,171.749692940878,173.7986595817,151.448999813391,-2730918.7,-623081.6,110569.3,73568.9,-25456.5,2983.45,46521.93,12161.29,1111.6,106.69
16/04/2023,4.18,5.41,10.20,11.17,6.64,163.077569380749,203.177440657184,191.107671525343,148.612571524723,174.180230641572,-2735309.3,-724054.7,106843.8,56934.3,-27481.1,3046.92,47587.86,12129.27,1109.51,110.06
17/04/2023,2.19,3.19,8.44,10.18,5.62,155.043544633656,185.653522002925,131.373937377657,144.737120053611,145.807736647667,-2706083.9,-361293,121907.4,80036.4,-20126.3,2883.69,49801.06,12429.01,1106.52,119.07
18/04/2023,4.12,4.43,9.94,10.68,6.69,248.991696708721,191.775683361721,206.901667367173,213.522046010275,206.913283391011,-2703845.4,-329550.9,123471.6,82865,-19455.3,2823.56,48051.39,12373.9,1104.56,116.51
19/04/2023,7.46,6.18,12.49,11.55,9.17,192.722244017377,183.661345741562,258.839079498542,227.582783596544,233.311770714441,-2706451,-338003.7,122228.6,81707.8,-19852,2770.78,47006.04,12231,1103.58,112.60
20/04/2023,6.27,6.34,12.19,10.08,8.52,166.5949631365,201.21342359353,254.99118735165,116.133625971623,228.685571940885,-2706611.3,-346263.5,121922.9,87491.9,-19910.3,2782.52,46116.92,12325.15,1102.73,111.36
21/04/2023,6.80,7.88,10.61,9.12,6.76,227.715881689505,191.057359882593,255.065207783054,220.604466441441,218.654018236354,-2709805.2,-381028.2,121400.1,83188,-19937.9,2864.35,44998,12755.94,1099.77,106.17
22/04/2023,9.92,8.77,12.82,8.81,10.03,180.830609392743,111.550845866245,275.243055381112,236.506315697051,269.02813338718,-2737291.8,-616987.6,110550.4,73157.8,-27045.4,2939.68,44005.88,12685.31,1101.8,85.68
23/04/2023,9.17,8.45,14.35,11.78,10.50,242.492394562295,209.261322109857,225.718665882705,270.786025842623,190.721205290917,-2744144.7,-752411,103296.4,56328.6,-29614.9,2851.57,44174.48,12143.79,1101.8,85.59
24/04/2023,13.41,11.59,17.54,14.21,14.24,185.246275157365,142.075980263672,248.907390768068,260.87044407219,241.531551327,-2720862.4,-472458.6,111154.4,67976.9,-22566.2,3016.67,44793.41,11940.89,1089.09,105.32
25/04/2023,11.96,11.10,19.67,17.33,14.91,91.3497927739672,168.942780066744,223.592105934258,237.976321751407,172.061541969251,-2717276.1,-462612.5,109401.5,77198.6,-20042.3,2919.89,43677.24,11944.8,1081.93,103.43
26/04/2023,11.73,11.33,17.45,17.35,12.62,156.343704511458,175.80106517961,207.150449435878,241.59596996164,162.301818911032,-2720135.5,-473856,106319.3,77284.8,-19797,3186.65,43225.97,12057.31,1068.87,111.27
27/04/2023,11.95,10.35,18.02,17.87,14.32,184.047086653592,187.20047737993,186.480178570116,208.368491689378,177.544964873677,-2721906.1,-483095.9,106690.7,78696.9,-20061.2,3389.27,43664.16,12688.74,1067.95,111.92
28/04/2023,9.02,8.07,16.97,18.89,12.52,163.950707849256,169.568630553775,238.354571579531,213.000315698541,179.371909604367,-2722911.2,-477431.7,104758.3,77854.9,-20356.8,3302.11,45876.07,14382.15,1083.29,106.50
29/04/2023,7.69,7.60,11.73,15.71,8.19,195.298546448066,158.019482722416,149.747123037643,202.885925997998,113.92371634205,-2745871.5,-690918.1,96754.3,67642.1,-25379.1,3268.6,43597.35,12402.76,1084.64,100.66
30/04/2023,6.91,7.20,10.99,10.65,8.09,181.225283740533,165.309656039431,219.642072587037,217.706691966522,186.705857219769,-2753807.7,-768525.2,91589.8,58199,-29773.7,3260.85,44755.21,11799.42,1110.66,68.88
01/05/2023,6.95,7.84,12.09,12.26,8.37,167.815857263013,155.710608229763,154.933624461194,229.303643346385,173.112388591298,-2747002.1,-809124,87485.9,57510,-30584.1,3145.19,43408.36,11815.52,1111.96,83.01
02/05/2023,10.08,9.99,14.29,15.99,11.26,150.073690095825,138.688485330114,113.524617237122,208.673419227371,157.547682308056,-2722502.8,-492515.5,106648.9,77871.4,-21362.1,3124.84,44585.94,12593.85,1121.08,106.42
03/05/2023,12.78,11.28,17.81,16.67,13.89,153.822050719696,174.974514372682,252.418156815209,214.170780946111,186.606213937454,-2722138.9,-465099.9,107274.5,78631.6,-20269.3,3123.96,43973.63,12825.72,1119.61,106.15
04/05/2023,11.47,10.37,16.06,16.78,13.00,215.520042869855,224.267902691569,174.954138776751,219.970343673013,162.944262835772,-2724638.6,-479546.6,106327.1,78842.6,-20136.8,3118.23,43520.03,13001.69,1121.76,102.09
05/05/2023,12.71,13.52,16.38,15.33,12.90,222.272955501863,201.566116420351,271.520995492298,259.808557703621,252.886785387203,-2730704.6,-526419.7,104445.5,76317.6,-21184.2,3103,43993.32,12753.22,1123.79,96.36
06/05/2023,17.25,13.95,19.52,16.05,16.26,225.398554881133,163.28557591115,281.56679901749,289.705551506803,264.142844480426,-2754895.4,-769828.2,96342.3,65382.5,-27018.3,3086.8,45624.38,13296.92,1121.63,89.56
07/05/2023,12.80,10.71,22.35,18.73,18.96,118.921469761882,192.967223431468,282.483773182208,296.990781446959,265.006114196919,-2763833.4,-885638.3,93310.6,54348.4,-29518.4,3069.82,45507.88,14539.11,1204.88,69.64
08/05/2023,11.53,9.80,22.75,19.75,19.25,144.091959125714,190.951144272952,280.49068006977,298.885871138201,244.640615626864,-2757315.5,-552727.3,105815.1,75684.8,-27400.8,3079.75,44870.64,14330.9,1217.84,97.22
09/05/2023,8.93,7.89,18.45,19.81,14.31,137.211046943851,199.619552831652,235.827102166376,294.342920607218,141.54916384993,-2730001.6,-496792.3,105714.9,78271.6,-20443.4,3085.08,45998.83,14252.58,1197.11,96.94
10/05/2023,8.04,7.08,14.27,18.38,10.41,203.095316852324,178.036469124638,208.859479278991,233.895080177434,151.807140186146,-2726125.1,-466903.3,105419,68540.1,-19025.5,3087.01,45197.39,13999.42,1192.09,108.39
11/05/2023,8.93,8.20,15.97,16.13,11.67,256.798170550113,237.250487903896,232.774653588967,171.546799604174,226.045452238967,-2726487.3,-471460,105238.7,82554.6,-19908.8,3081.05,43928.39,13577.17,1190.84,115.00
12/05/2023,10.49,9.71,14.08,15.86,11.10,177.377802963621,208.391416424726,128.519981313961,197.521265327386,144.598024257929,-2730659.5,-505151.7,105749.5,80672.9,-20018.4,3083.46,44296.04,13177.39,1230.57,105.28
13/05/2023,11.98,10.97,14.51,16.52,12.38,228.173483251906,251.201586405899,166.459490255376,248.76087902929,178.294269982356,-2755269.5,-747871.8,96006.9,68323.6,-26590.5,3072.57,43893.72,13470.11,1243.2,78.80
14/05/2023,11.87,11.26,14.71,16.57,12.08,268.110215620541,261.447631453933,163.679149208121,259.151886132302,181.986132362026,-2760544.1,-875060.1,90773.4,55393.3,-29063.9,3085.06,44047.63,13211.28,1249.62,71.50
15/05/2023,13.52,13.49,15.85,13.43,13.13,269.139506579046,236.786320633367,273.625378600394,186.626757979023,271.139657913721,-2734819.1,-565672.5,101845.8,77965.9,-21743.1,3095.5,42983.9,16147.36,1257.76,115.09
16/05/2023,14.22,14.32,17.06,15.75,14.29,216.890769934899,204.201589382851,234.053328078917,284.580088212689,233.822880698963,-2732577.6,-547310.1,105626.7,78300.4,-20034.6,3075.48,43085.16,17487.6,1249.35,94.67
17/05/2023,11.58,9.51,17.00,15.72,13.88,89.9473260938258,157.029923796843,221.436695485369,167.014842791414,161.595350739838,-2729318.8,-546218,106030.9,83685.4,-19296.7,3064.64,44240.85,18676.57,1253.76,92.00
18/05/2023,7.98,8.05,11.41,14.58,9.87,218.847199412992,242.839372744891,129.870066579219,209.329327391913,120.892566842338,-2729619.5,-814381,107512.7,78729.2,-18788.4,3063.52,44244.53,17248.46,1254.35,88.01
19/05/2023,9.74,9.35,13.27,11.63,10.51,256.284844611934,193.609989153428,269.350553359152,233.598738575429,244.635312166014,-2732984.1,-645731.7,105623.1,82188.6,-20606,3082.63,44439.07,17125.32,1270,87.91
20/05/2023,10.54,9.84,15.47,13.75,12.25,169.967863768247,146.111856500327,232.02907799725,238.173264747427,215.053389589817,-2756614.1,-756604.8,96592.5,69738.2,-26844.5,3083.16,44135.84,17422.36,1264.26,46.92
21/05/2023,10.51,10.09,15.38,14.64,11.75,188.978993944076,193.593890490899,261.330776415282,235.94249107062,189.615897647763,-2760538.3,-874273.6,89971,56743.2,-29226.6,3072.22,44327.63,17432.02,1263.36,29.50
22/05/2023,10.59,11.63,15.34,14.37,11.59,194.137135488211,176.963245095179,262.307146130471,278.161018638742,243.171480823112,-2733900.7,-560236.4,102065.4,73938.8,-21603.6,3084.08,43355.24,17078.78,1262.86,97.45
23/05/2023,13.11,14.41,15.74,13.43,12.34,197.930225333104,173.326988480669,256.869605165829,239.19431361627,229.335790952098,-2732463.4,-542335.9,105425.6,80406.3,-20129.3,3052.49,44275.9,17307.32,1270.12,91.47
24/05/2023,15.19,15.73,17.38,14.49,14.24,222.550697811109,233.333587726605,261.045553855148,264.519859299865,246.258368965526,-2734257.3,-571442.6,106166.6,79374.7,-19994.2,3054.38,44654.52,17794.37,1274.03,101.75
25/05/2023,13.46,15.65,16.30,13.62,12.64,231.668639199044,269.819448648473,194.866327338768,202.252727992238,214.114777275736,-2735244.1,-602085.9,106349.6,82100.8,-19956.2,3048.94,44364.92,17665.05,1284.71,88.99
26/05/2023,13.08,15.70,15.10,12.11,12.04,216.830983668698,270.007129746604,233.021941306412,208.342617675042,190.104282265653,-2738765,-671271.4,104618,81562.3,-20482.1,3055.18,44419.92,17360.62,1283.95,72.65
27/05/2023,11.12,14.48,14.15,12.79,10.88,178.840177352992,265.932098447401,191.614253524624,205.146658859366,150.338596384011,-2761488.7,-908900.7,94772,70405.7,-26269.6,3056.81,44047.45,16977.58,1288.31,62.00
28/05/2023,11.07,14.93,13.11,11.97,9.36,212.490789186951,295.551542377193,201.627277224819,198.789881367799,165.532106909917,-2765158.4,-1119199.2,85292.4,59468.3,-28621.8,3056.25,44174,17278.79,1276.9,34.88
29/05/2023,12.52,16.94,13.50,11.57,9.92,298.449223973766,233.960043146674,242.518647635598,155.131860775469,244.189202462498,-2739319.6,-1054763,85048.4,79924.4,-21499.7,3083.09,42737.88,17526.69,1276.38,41.27
30/05/2023,13.15,13.89,15.68,13.68,13.36,166.681657660789,120.882234230531,311.73167780293,250.839943644675,302.731192690112,-2736033.3,-684623.1,101472.1,78476.5,-20655.9,3092.59,42453.8,17879.93,1287.16,88.03
31/05/2023,10.75,11.43,14.21,15.24,11.42,209.174998453384,180.092143515766,177.211514270786,262.429769817694,171.908054611244,-2735262.6,-629939.4,108190.8,78062.8,-19735.9,3076.87,42535.07,18691.07,1282.86,85.28
01/06/2023,10.89,13.42,15.60,15.34,11.73,192.840664000846,263.239347880196,262.944392084384,214.939124491721,215.857966707783,-2735718.6,-642398.1,106325.1,79855,-20257.9,3085.19,41982.54,19425.69,1292.72,74.64
02/06/2023,13.43,18.09,17.13,16.30,14.61,146.905646876115,195.130370992132,272.887846224231,221.481683382426,246.287689280204,-2740405.7,-700037,104877,78722.7,-21106.6,3149.03,42387.71,20907.88,1294.01,80.27
03/06/2023,15.29,15.33,17.55,16.77,14.48,274.829519773075,249.780936307324,202.375486344362,224.451547193435,181.434065068515,-2764931.1,-931649.5,95860.6,67924.9,-26918.8,3183.74,42065.98,20700.58,1309.01,56.48
04/06/2023,10.40,12.27,14.80,15.02,10.71,218.348204085083,206.714950907069,241.087988939366,226.643639651095,218.228252489685,-2767468,-1033784,89662.6,56465.9,-29323.5,3202.41,41722.25,19174.41,1309.5,50.57
05/06/2023,8.73,10.90,13.96,11.99,9.61,231.067537497594,228.178672038386,254.643798922529,217.548035917227,230.133474855644,-2737576.1,-690932.4,102425,75287.4,-21579.3,3230.89,42005.67,18173.27,1308.42,90.16
06/06/2023,10.54,11.89,13.69,12.07,10.29,281.826588645471,264.114645733059,245.92895782691,238.423396053902,249.808954904757,-2736603.7,-642953.8,105622.7,81028.5,-20430.7,3247.13,41815.75,18215.78,1303.27,95.87
07/06/2023,13.88,14.92,15.99,13.63,12.89,296.682907477723,299.421616234028,237.543557396636,234.727122567984,270.515358478779,-2738646.6,-674910,106171.8,80889.6,-20539.9,3231.55,41827.8,18231.6,1290.88,99.78
08/06/2023,16.97,17.84,18.70,15.93,16.16,316.135725018361,298.823350236806,310.543402757519,295.398309826796,299.497270288671,-2741035.6,-953993.8,106962.8,80724.2,-20550.7,3224.22,42058.88,20161.7,1280.58,84.29
09/06/2023,18.76,19.81,21.90,19.30,18.47,229.691114578089,202.442579903664,263.738471374993,310.87840087661,260.717345963706,-2744931.3,-809895.6,108347.7,81144.5,-20524.4,3268.27,42830.94,22304.33,1247.05,86.62
10/06/2023,19.44,18.41,24.46,22.96,21.17,191.987851033613,188.766227041829,278.989571232639,291.187837010446,247.717501688315,-2768171.9,-926113.8,100859.7,73217.7,-25556.2,3264.92,42257.68,22212.93,1207.94,56.82
11/06/2023,17.49,16.70,21.64,21.68,19.27,192.632235023931,186.388401611596,193.881361717002,227.078794377163,182.135272636613,-2773201.9,-1052444.7,93246.3,59446.6,-28172,3245.51,41484.8,21560.6,1182.1,42.69
12/06/2023,16.85,16.31,21.11,19.50,17.92,225.661072296221,183.393120088593,236.72693989775,162.258433446807,224.463611943956,-2746031.6,-731738.9,105744.4,75730.8,-20910.2,3211.25,41487.59,21097.88,1181.12,97.00
13/06/2023,15.95,14.70,21.85,18.68,18.74,184.90002433816,185.416062994319,296.40618185326,175.038904075148,296.38262753844,-2745031.6,-693201,109327.9,80593.1,-19369.6,3217.9,40802.9,21076.8,1160.55,93.21
14/06/2023,12.38,13.09,19.05,20.40,15.61,86.4157647096633,175.205509561496,170.584352774052,254.08264603316,128.233300219308,-2741752.3,-689076.3,108362.5,82557.9,-18539,3217.99,40668.82,21855.8,1141.7,105.42
15/06/2023,9.32,11.93,14.72,16.21,10.48,96.586160211655,200.044336958994,183.326240521537,237.575213769768,127.752954658662,-2739340.7,-680857.9,107184.7,80310.9,-18366.6,3232.99,41539.41,19876.7,1135.49,119.17
16/06/2023,14.02,14.99,15.92,13.13,11.96,297.954042789344,220.173239913203,216.639075034706,165.799116116584,179.083929730836,-2747104.8,-718378.8,105153.6,80081.8,-19766.4,3225.37,42448.01,18162.46,1100.32,127.47
17/06/2023,19.73,19.81,20.68,16.21,17.65,246.17647967471,180.388885480691,272.205082238238,214.181006074147,277.250771656235,-2772579.6,-925317.8,97289.3,67784.5,-26460.3,3260.44,43282.53,20012,1099.99,104.53
18/06/2023,22.10,19.28,23.80,19.67,21.28,267.331355179584,189.523403327684,314.113238238049,312.362408696396,307.857404736495,-2776103.7,-1046958.8,94990.2,56949.9,-28012.4,3253.81,42847.44,20964.11,1066.38,92.82
19/06/2023,17.28,16.08,23.26,20.11,20.72,113.390296876459,181.142909965708,295.479955052011,306.556917042571,269.382806108674,-2747537.6,-733777.4,108348.8,76272,-20414.9,3251.07,42354.62,21066.7,1037.84,117.31
20/06/2023,15.05,15.95,21.32,21.02,18.24,131.391543129627,188.913642912526,216.864898436338,299.968410763847,177.66214483724,-2746893.3,-693027.5,109379.4,82024.1,-18784.6,3231.2,42117.29,21507.71,1032.86,121.41
21/06/2023,15.96,15.16,21.10,22.55,17.69,170.4166873208,215.652302721688,193.531038214221,296.384732151861,200.134987030028,-2747376.6,-693665,109806.9,84208.6,-18782.3,3224.61,42537.6,21134.28,1033.06,123.73
22/06/2023,15.33,16.31,18.28,20.08,15.84,207.449036243086,250.23914090414,114.532352753719,219.222419126772,92.6080050575535,-2748529.7,-697292.6,108991.3,81505.6,-18031.2,3234.47,43933.52,21032.59,1033.31,126.29
23/06/2023,15.35,16.41,19.53,17.84,15.71,218.263389653817,250.146475605144,237.116694027214,145.935003563452,204.265879385158,-2752033.7,-721328.4,106612.3,78661.6,-19766.2,3247.31,43170,20249.12,1033.55,111.30
24/06/2023,14.32,16.69,17.77,16.53,14.45,264.609866911541,310.490890794153,239.387133221154,224.893091150765,229.186543720634,-2777761.6,-959013.8,95668.2,67364.1,-26608.6,3323.98,42894.99,19967.5,1028.6,81.43
25/06/2023,17.14,19.49,19.35,16.16,16.17,274.693859458483,303.663253515647,281.857973727748,260.344372427635,252.217022050056,-2781960.1,-1065872.3,90803,54752.5,-28837.1,3343.8,42926.02,20103.28,1026.8,75.02
26/06/2023,21.73,22.94,22.53,17.13,20.20,308.993924257707,308.555618174112,253.198771606487,195.809695964045,271.540760893013,-2753234.3,-704169.2,107663.9,73704.6,-20459,3356.05,42998.15,20676.1,1031.14,107.92
27/06/2023,23.95,24.65,26.10,20.98,23.68,311.219958295286,278.659815976469,314.303789810722,290.217525099931,306.825190482368,-2749872.2,-646722.2,114453.4,80945.7,-17606.5,3398.96,42846.46,21857.89,1033.75,104.03
28/06/2023,24.75,23.59,27.23,23.05,25.37,256.37967384108,214.367155275321,307.869841194981,305.685959968235,283.302382146899,-2748272.4,-635498.4,117075.5,83977.6,-13055,3363.12,42553.29,21400.75,1013.7,112.34
29/06/2023,21.34,19.57,26.21,24.07,23.49,175.695524417196,213.173654886652,241.182196939654,278.969527525657,228.625154961414,-2749959.9,-655526.1,116832.7,85547,-11567.2,3340.12,43102.29,21820.53,1011.36,118.18
30/06/2023,18.60,19.30,23.32,21.70,19.20,250.601758319942,279.120691359989,250.244193822591,177.755204388687,233.813211570673,-2756931.4,-696212.2,111616,81470.1,-14353.8,3327.22,42862.73,21467.41,1018.84,112.02
01/07/2023,21.76,24.44,22.27,18.21,19.16,311.205261399459,331.268568305197,286.957686746359,195.624117867101,273.569015170249,-2779640.9,-902990.5,100342.5,68906.7,-20903.9,3273.12,43163.88,20625.4,995.19,70.95
02/07/2023,22.86,25.71,23.66,20.41,21.58,329.778784741503,336.282867733214,319.879768334888,288.710424011743,321.319639258027,-2782704.5,-1015129.5,96283.4,58356.7,-21782.6,3180.86,42276.13,22268.61,995.46,34.21
03/07/2023,24.01,25.55,26.04,22.37,24.54,331.522255442916,328.725024081992,318.699064556626,296.240215445914,323.090653838308,-2753910.5,-671442.2,113824.4,79507.2,-9996.9,3154.48,41182.68,21706.32,995.42,95.77
04/07/2023,25.89,26.62,28.38,24.88,27.08,327.617398831767,315.219571451487,319.531313228043,310.510036304927,326.905571904968,-2755823.7,-626930.2,120136.7,87352.2,-5702.2,3177.5,42702.74,22005.44,994.95,106.51
05/07/2023,26.97,26.99,29.72,25.87,27.96,326.763715786577,289.582509544998,324.179421797735,325.578678553278,328.965797356361,-2778406.7,-614976.8,122959.1,89895.3,-6658.9,3258.05,42684.34,22462.71,989.46,96.32
06/07/2023,27.78,27.15,30.01,25.00,28.08,324.104699430554,272.493002024358,320.207977435475,295.559144673661,321.736294959566,-2780821.1,-612655.4,124171.4,89298.9,1245.6,3325.64,43196.64,21842.47,963.84,107.39
07/07/2023,27.97,26.82,28.95,22.59,26.98,323.995900994759,266.447618568791,311.34195289044,307.747694659656,312.524966243227,-2767153.8,-642238,121100.2,85218,3159.4,3436.23,42878.03,20569.07,905.34,102.35
08/07/2023,27.00,25.39,27.11,22.00,24.82,279.915471588881,240.387220822081,314.561080115145,301.093955927659,314.891371987116,-2775722,-878534.4,108431.6,73880,-3111.5,3383.55,43238.18,20939.74,902.79,82.41
09/07/2023,25.36,23.87,27.15,22.89,24.45,254.287207578932,221.458155661231,301.859473542908,291.835923476447,318.864732707258,-2780921.6,-1007574,103096.2,63121.9,-5680.9,3423.02,43304.14,20752.33,901.65,89.33
10/07/2023,22.95,21.57,28.08,23.65,25.60,205.750966282647,184.610789846481,299.612010783759,263.446793947215,300.977650521063,-2755952.2,-679744.2,118897.9,83863.6,4054.1,3426.12,43015.32,21418.68,861.73,117.44
11/07/2023,21.92,22.18,27.99,24.31,24.84,192.391005353638,270.162987553683,270.514167449983,245.31104199866,255.207860889563,-2756069.6,-651324.1,122095,88952.5,5388.9,3419.26,42650.25,21600.76,527.28,112.36
12/07/2023,22.91,21.03,28.05,24.50,25.45,198.314997180999,193.596299626857,250.434240366398,243.208134428815,244.06969283809,-2755893.8,-645978.9,122641.3,90228.5,6466.9,3443.32,42750.63,21288.26,529.3,125.62
13/07/2023,19.46,19.21,26.06,24.75,23.56,124.233058906978,225.754614295913,195.476622745309,232.903867687549,172.950449210728,-2756920.2,-663325.9,120468.7,91097.1,5320.6,3406.65,43307.57,21269.29,911.99,108.91
14/07/2023,19.15,18.11,22.08,22.46,19.71,257.40834342955,179.197675305549,175.714512630248,174.600269660113,191.129951889835,-2763367.2,-700814.4,113608.4,86739.6,361.6,3442.15,41736.24,20680.98,923.33,96.48
15/07/2023,17.57,16.65,23.10,20.40,20.19,206.063218774561,231.032562355634,256.87398991995,175.558489556273,252.201268458298,-2786764.7,-939424.3,103079.6,73353.5,-8586.2,3372.41,42657.88,22037.13,529.18,32.88
16/07/2023,14.78,14.97,21.38,20.68,19.54,215.91549464942,228.048487406721,193.266383025592,204.941060923266,213.87593943833,-2791818.7,-1077918.9,95311.5,61514.5,-12807.1,3179.13,41624.17,23755.17,535.74,24.98
17/07/2023,17.84,18.43,18.84,20.54,19.32,191.530397925382,271.306576165974,185.456021706039,219.466657188875,155.000629584241,-2764444.3,-740098.7,106309.2,81454.4,-6579.9,3178.65,42025.73,24545.76,906.1,103.33
18/07/2023,18.30,20.16,19.41,21.68,18.06,194.18383198028,278.132529751062,201.381111927464,215.455363900397,211.219871591736,-2760729,-694631,108887.1,86167.2,-7928.2,3188.05,38476.78,21601.02,926.56,107.89
19/07/2023,16.40,16.95,22.03,20.75,19.41,157.410410464276,100.11136458744,225.017349741849,189.243739597569,245.244573782568,-2760451.2,-686456.8,110771.8,85681.8,-8929,3419.56,37823.77,24127.82,927.1,103.64
20/07/2023,17.44,15.78,22.15,20.17,19.44,205.846660448885,196.936993259598,193.262017134277,185.284488586677,185.56424982613,-2761312.2,-708984.3,110966.1,85079.4,-9981,3165.58,38895.98,23630.24,924.89,97.49
21/07/2023,14.69,12.85,18.96,21.83,16.22,246.847500924501,202.677804196227,145.622929478509,201.572120679535,147.881705633932,-2765344.9,-755356,107243.5,85673.5,-13205.1,3143.64,38834.8,23894.6,935.72,105.75
22/07/2023,13.71,13.00,19.53,21.14,16.10,232.855445360057,179.252428275804,280.684907457557,254.510965568404,254.400936980373,-2789652.3,-970441.3,95645.9,73177.6,-23253.2,3140.93,38242.84,24471.89,933.98,73.14
23/07/2023,15.13,15.92,20.24,18.71,16.48,226.929404953158,234.189738638803,268.790368454647,186.266144332824,242.421991555732,-2793179.9,-1098905.1,89519.9,58869,-26836,3073.44,37520.35,23816.4,935.87,27.89
24/07/2023,16.46,17.42,20.42,19.88,17.23,157.117741709148,160.570879403225,273.891207226154,275.363978725392,261.046823353956,-2767516.6,-758168.1,102362.4,79552.7,-21357.2,3018.36,37882.04,23505.58,921.85,95.11
25/07/2023,18.97,17.20,22.78,19.91,20.03,230.275219393615,151.676163533819,267.468862989517,274.323040165124,251.563342896172,-2764278.1,-725400.3,107648.5,82763.1,-18805.9,3306.65,38284.83,23694.96,920.7,104.42
26/07/2023,17.15,17.10,22.28,21.01,18.12,242.269664291469,229.177507665988,250.547173886152,259.704783694756,234.772939584341,-2764975.5,-733789.5,107201.4,84272.7,-19808.3,3166.51,38599.96,24614.57,917.74,98.22
27/07/2023,18.99,17.51,22.61,21.15,19.37,232.920851158826,149.63423620473,286.99867778828,255.377146956693,281.580550190497,-2765641.7,-725015.8,107155.5,84353.2,-20055.2,3312.64,38379.85,24669.01,913.41,95.34
28/07/2023,18.20,18.27,22.04,21.86,19.04,203.499438692528,205.387408995406,203.213614177594,273.303357888885,183.894930039324,-2768527.2,-747193.3,106093,83887.9,-20136.7,3337.47,39226.32,24030.73,915.33,95.64
29/07/2023,17.75,17.65,23.23,22.61,20.04,136.300746075981,121.153111609651,282.556344194127,267.918171977594,267.803292581305,-2788688.8,-947988.5,96351.5,73434.6,-25192.8,3261.38,39367.26,24447.84,915.6,77.58
30/07/2023,17.57,18.20,22.58,23.09,18.62,255.283148234522,262.741819680217,230.200424492833,266.445993799806,194.63666888548,-2792879.9,-1094431.1,89604.2,62859,-27664.8,3190.48,39027.66,23997.55,914.57,36.36
31/07/2023,19.09,19.64,21.64,22.35,18.02,268.628151161486,180.955299165711,283.371391763249,253.10508145442,267.830169181087,-2771728.4,-773809.7,101559.5,81077.5,-23180.9,3251.05,38423,20806.66,916.96,73.31
01/08/2023,19.36,18.50,23.62,22.51,20.45,195.607341351632,115.54545769845,295.986556160052,245.461811066848,293.028349572872,-2769814.4,-740713.2,106596.4,83326.2,-20767,3239.89,38301.08,20996.16,917.43,83.56
02/08/2023,18.28,17.87,22.04,22.75,20.02,176.933599123934,151.282332434727,196.509327803167,202.003801692695,206.268826367401,-2769951.3,-743021,105484.5,84192.5,-20022.7,3261.12,38158.72,23431.57,913.43,67.84
03/08/2023,19.60,18.47,21.73,21.58,19.56,217.725534120612,143.343911707868,179.496045519587,162.957373484499,166.641765602407,-2770178.6,-740836.5,105090.8,82771,-19920.5,3341.34,38529.45,24103.9,911.45,46.16
04/08/2023,17.75,16.82,23.41,23.26,19.69,135.298855673542,186.903202335811,193.492529110465,266.161067674267,153.190516355691,-2772416.7,-766411.6,106042.5,83726.8,-19698.3,3332.67,38454.77,23713.2,915.69,97.65
05/08/2023,17.48,16.16,21.37,24.64,19.50,247.071441878636,217.103928055407,169.454608440635,234.06379195488,233.652880417103,-2791621.7,-984315.8,93779.6,74759,-24676.1,3395.25,38641.59,24498.14,925.73,89.90
06/08/2023,18.46,17.15,23.68,23.78,20.83,160.818151699511,152.420407312504,274.03231242099,264.647897298745,236.635400587165,-2793272.1,-1104256.8,89681.6,63149.8,-25660.6,3310.53,38900.31,23103.73,907.64,51.63
07/08/2023,19.32,17.49,24.22,23.76,20.64,224.789537405819,220.884013760174,211.333806479944,248.23130058667,198.544724936722,-2768604.1,-919566.7,104695.4,80843.5,-18085.2,3334.75,39370.06,22258.96,905.94,27.27
08/08/2023,19.05,17.13,21.09,23.08,18.90,225.411636379753,229.125891292034,128.475053530458,233.240631904385,163.633316413654,-2767714.8,-891266.2,105403.7,83606.5,-17385.1,3349.02,38164.29,21946.73,917.2,16.89
09/08/2023,17.17,16.20,22.02,21.56,19.35,216.23973056249,218.692777384294,220.462537140664,185.335355855391,223.933105760806,-2767520.1,-789676.4,105046.7,82346.2,-17373.7,3371.81,38661.13,22101.57,905.82,89.08
10/08/2023,17.32,15.64,21.83,19.87,18.89,247.861277626774,171.095188817813,221.799551871477,145.488317487456,240.877636006395,-2767486.5,-750783.9,104798.7,80635.1,-17796.4,3348.76,38569.16,22918.92,898.5,92.85
11/08/2023,17.30,16.03,21.61,19.78,18.90,197.375993228143,153.76622073916,240.645074415004,193.519885223104,223.206066506729,-2769229.4,-757021,103893.7,79328.3,-17928.1,3282.11,38751.43,23512.41,892.87,88.26
